v8-version,8,4,371,23,-node.84,0
code-creation,BytecodeHandler,1,20843,0x14ee580,572,CallUndefinedReceiver0.ExtraWide
code-creation,BytecodeHandler,1,20857,0x14ee7c0,576,CallUndefinedReceiver1.ExtraWide
code-creation,BytecodeHandler,1,20869,0x14eea20,588,CallUndefinedReceiver2.ExtraWide
code-creation,BytecodeHandler,1,20882,0x14eec80,68,CallNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,20894,0x14eece0,564,CallWithSpread.ExtraWide
code-creation,BytecodeHandler,1,20907,0x14eef20,149,CallRuntime.ExtraWide
code-creation,BytecodeHandler,1,20918,0x14eefc0,189,CallRuntimeForPair.ExtraWide
code-creation,BytecodeHandler,1,20930,0x14ef080,72,CallJSRuntime.ExtraWide
code-creation,BytecodeHandler,1,20940,0x14ef0e0,1822,InvokeIntrinsic.ExtraWide
code-creation,BytecodeHandler,1,20951,0x14ef800,1026,Construct.ExtraWide
code-creation,BytecodeHandler,1,20963,0x14efc20,485,ConstructWithSpread.ExtraWide
code-creation,BytecodeHandler,1,20975,0x14efe20,1856,TestEqual.ExtraWide
code-creation,BytecodeHandler,1,20986,0x14f0580,1065,TestEqualStrict.ExtraWide
code-creation,BytecodeHandler,1,20998,0x14f09c0,1808,TestLessThan.ExtraWide
code-creation,BytecodeHandler,1,21010,0x14f10e0,1808,TestGreaterThan.ExtraWide
code-creation,BytecodeHandler,1,21022,0x14f1800,1808,TestLessThanOrEqual.ExtraWide
code-creation,BytecodeHandler,1,21035,0x14f1f20,1808,TestGreaterThanOrEqual.ExtraWide
code-creation,BytecodeHandler,1,21047,0x14f2640,56,TestReferenceEqual.ExtraWide
code-creation,BytecodeHandler,1,21059,0x14f2680,932,TestInstanceOf.ExtraWide
code-creation,BytecodeHandler,1,21071,0x14f2a40,177,TestIn.ExtraWide
code-creation,BytecodeHandler,1,21082,0x14f2b00,137,ToName.ExtraWide
code-creation,BytecodeHandler,1,21094,0x14f2ba0,233,ToNumber.ExtraWide
code-creation,BytecodeHandler,1,21105,0x14f2ca0,257,ToNumeric.ExtraWide
code-creation,BytecodeHandler,1,21116,0x14f2dc0,137,ToObject.ExtraWide
code-creation,BytecodeHandler,1,21127,0x14f2e60,394,CreateRegExpLiteral.ExtraWide
code-creation,BytecodeHandler,1,21139,0x14f3000,1520,CreateArrayLiteral.ExtraWide
code-creation,BytecodeHandler,1,21152,0x14f3600,858,CreateEmptyArrayLiteral.ExtraWide
code-creation,BytecodeHandler,1,21165,0x14f3960,2278,CreateObjectLiteral.ExtraWide
code-creation,BytecodeHandler,1,21187,0x14f4260,189,CloneObject.ExtraWide
code-creation,BytecodeHandler,1,21203,0x14f4320,362,GetTemplateObject.ExtraWide
code-creation,BytecodeHandler,1,21215,0x14f44a0,341,CreateClosure.ExtraWide
code-creation,BytecodeHandler,1,21231,0x14f4600,145,CreateBlockContext.ExtraWide
code-creation,BytecodeHandler,1,21244,0x14f46a0,153,CreateCatchContext.ExtraWide
code-creation,BytecodeHandler,1,21256,0x14f4740,270,CreateFunctionContext.ExtraWide
code-creation,BytecodeHandler,1,21268,0x14f4860,270,CreateEvalContext.ExtraWide
code-creation,BytecodeHandler,1,21279,0x14f4980,153,CreateWithContext.ExtraWide
code-creation,BytecodeHandler,1,21290,0x14f4a20,540,JumpLoop.ExtraWide
code-creation,BytecodeHandler,1,21300,0x14f4c40,52,Jump.ExtraWide
code-creation,BytecodeHandler,1,21319,0x14f4c80,64,JumpConstant.ExtraWide
code-creation,BytecodeHandler,1,21334,0x14f4ce0,84,JumpIfNullConstant.ExtraWide
code-creation,BytecodeHandler,1,21346,0x14f4d40,84,JumpIfNotNullConstant.ExtraWide
code-creation,BytecodeHandler,1,21357,0x14f4da0,84,JumpIfUndefinedConstant.ExtraWide
code-creation,BytecodeHandler,1,21368,0x14f4e00,84,JumpIfNotUndefinedConstant.ExtraWide
code-creation,BytecodeHandler,1,21379,0x14f4e60,92,JumpIfUndefinedOrNullConstant.ExtraWide
code-creation,BytecodeHandler,1,21392,0x14f4ec0,84,JumpIfTrueConstant.ExtraWide
code-creation,BytecodeHandler,1,21404,0x14f4f20,84,JumpIfFalseConstant.ExtraWide
code-creation,BytecodeHandler,1,21415,0x14f4f80,96,JumpIfJSReceiverConstant.ExtraWide
code-creation,BytecodeHandler,1,21426,0x14f5000,156,JumpIfToBooleanTrueConstant.ExtraWide
code-creation,BytecodeHandler,1,21437,0x14f50a0,156,JumpIfToBooleanFalseConstant.ExtraWide
code-creation,BytecodeHandler,1,21448,0x14f5140,144,JumpIfToBooleanTrue.ExtraWide
code-creation,BytecodeHandler,1,21460,0x14f51e0,144,JumpIfToBooleanFalse.ExtraWide
code-creation,BytecodeHandler,1,21470,0x14f5280,72,JumpIfTrue.ExtraWide
code-creation,BytecodeHandler,1,21480,0x14f52e0,72,JumpIfFalse.ExtraWide
code-creation,BytecodeHandler,1,21492,0x14f5340,72,JumpIfNull.ExtraWide
code-creation,BytecodeHandler,1,21503,0x14f53a0,72,JumpIfNotNull.ExtraWide
code-creation,BytecodeHandler,1,21517,0x14f5400,72,JumpIfUndefined.ExtraWide
code-creation,BytecodeHandler,1,21528,0x14f5460,72,JumpIfNotUndefined.ExtraWide
code-creation,BytecodeHandler,1,21538,0x14f54c0,76,JumpIfUndefinedOrNull.ExtraWide
code-creation,BytecodeHandler,1,21550,0x14f5520,80,JumpIfJSReceiver.ExtraWide
code-creation,BytecodeHandler,1,21561,0x14f5580,112,SwitchOnSmiNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,21573,0x14f5600,489,ForInEnumerate.ExtraWide
code-creation,BytecodeHandler,1,21585,0x14f5800,288,ForInPrepare.ExtraWide
code-creation,BytecodeHandler,1,21598,0x14f5940,64,ForInContinue.ExtraWide
code-creation,BytecodeHandler,1,21610,0x14f59a0,277,ForInNext.ExtraWide
code-creation,BytecodeHandler,1,21623,0x14f5ac0,52,ForInStep.ExtraWide
code-creation,BytecodeHandler,1,21634,0x14f5b00,181,ThrowReferenceErrorIfHole.ExtraWide
code-creation,BytecodeHandler,1,21647,0x14f5bc0,128,SwitchOnGeneratorState.ExtraWide
code-creation,BytecodeHandler,1,21659,0x14f5c60,593,SuspendGenerator.ExtraWide
code-creation,BytecodeHandler,1,21669,0x14f5ec0,132,ResumeGenerator.ExtraWide
code-creation,BytecodeHandler,1,21679,0x14f5f60,173,GetIterator.ExtraWide
code-creation,BytecodeHandler,1,21690,0x14f6020,149,IncBlockCounter.ExtraWide
code-creation,BytecodeHandler,1,21701,0x14f60c0,77,Abort.ExtraWide
tick,0x7f489f126f35,21846,0,0x0,6
tick,0x7f489ed8621f,21866,0,0x0,6
tick,0xd647d1,22264,0,0x0,5
tick,0x7f489ed29d66,23332,0,0x0,6
code-creation,Eval,11,24088,0x176ef1c7112e,5, internal/bootstrap/loaders.js:1:1,0x176ef1c70d10,~
code-creation,Eval,11,24114,0x176ef1c71b86,459, internal/bootstrap/loaders.js:1:1,0x176ef1c71098,~
code-creation,Eval,11,24123,0x176ef1c71ef6,60,<static_fields_initializer> internal/bootstrap/loaders.js:170:3,0x176ef1c715e8,~
tick,0x7f489f08e9f0,24383,0,0x0,6
code-creation,LazyCompile,11,24553,0x176ef1c72c7e,26,SafeSet internal/per_context/primordials.js:353:16,0x3122cc8c7f40,~
code-creation,LazyCompile,11,24699,0x176ef1c739ce,78,internalBinding internal/bootstrap/loaders.js:138:45,0x176ef1c712a0,~
code-creation,LazyCompile,11,24870,0x176ef1c74a9e,39, internal/bootstrap/loaders.js:171:34,0x176ef1c71e28,~
code-creation,LazyCompile,11,24933,0x176ef1c74c96,69,NativeModule internal/bootstrap/loaders.js:174:14,0x176ef1c71340,~
code-creation,LazyCompile,11,25205,0x176ef1c74fa6,26,SafeMap internal/per_context/primordials.js:341:16,0x3122cc8c7e68,~
tick,0xfff043,25444,0,0x0,2
code-creation,Eval,11,25764,0x176ef1c7613e,5, internal/bootstrap/node.js:1:1,0x176ef1c75f28,~
code-creation,Eval,11,25779,0x176ef1c76a6e,1432, internal/bootstrap/node.js:1:1,0x176ef1c760a8,~
code-creation,LazyCompile,11,25942,0x176ef1c78156,75,setupPrepareStackTrace internal/bootstrap/node.js:254:32,0x176ef1c76170,~
code-creation,LazyCompile,11,26065,0x176ef1c7943e,85,nativeModuleRequire internal/bootstrap/loaders.js:306:29,0x176ef1c71160,~
code-creation,LazyCompile,11,26141,0x176ef1c79656,195,compileForInternalLoader internal/bootstrap/loaders.js:273:27,0x176ef1c71598,~
tick,0xfef4d7,26509,1,0xa894d0,2,0xc254f0,0x176ef1c796a2,0x176ef1c7948e,0x176ef1c78178,0x176ef1c76ac7
tick,0xd4793c,27566,1,0xa894d0,2,0xc254f0,0x176ef1c796a2,0x176ef1c7948e,0x176ef1c78178,0x176ef1c76ac7
code-creation,Eval,11,28368,0x235a39bd1f8e,5, internal/errors.js:1:1,0x235a39bd19e8,~
code-creation,Eval,11,28396,0x235a39bd4bc6,6757, internal/errors.js:1:1,0x235a39bd1ef8,~
tick,0x11051e0,28630,1,0xa894d0,6,0xc254f0,0x176ef1c796a2,0x176ef1c7948e,0x176ef1c78178,0x176ef1c76ac7
code-creation,LazyCompile,11,28789,0x235a39bda626,26,SafeWeakMap internal/per_context/primordials.js:347:16,0x3122cc8c7ed0,~
code-creation,LazyCompile,11,28954,0x235a39bda78e,48,hideStackFrames internal/errors.js:333:25,0x235a39bd21a8,~
code-creation,LazyCompile,11,29169,0x235a39bdd996,155,E internal/errors.js:343:11,0x235a39bd21f8,~
code-creation,LazyCompile,11,29225,0x235a39bddd96,41,makeNodeErrorWithCode internal/errors.js:307:31,0x235a39bd2128,~
code-creation,LazyCompile,11,29472,0x235a39bde206,40,makeSystemErrorWithCode internal/errors.js:299:33,0x235a39bd20b0,~
code-creation,LazyCompile,11,29594,0x235a39bde376,35, internal/errors.js:354:26,0x235a39bdd8b0,~
tick,0x13e1a6c,29689,0,0x0,0,0x235a39bdda2b,0x235a39bd54fa,0x176ef1c796c8,0x176ef1c7948e,0x176ef1c78178,0x176ef1c76ac7
tick,0xd4807f,30745,1,0xa894d0,3,0xc254f0,0x176ef1c796a2,0x176ef1c7948e,0x176ef1c76b0a
code-creation,Eval,11,30766,0x235a39be096e,5, internal/util.js:1:1,0x235a39be0518,~
code-creation,Eval,11,30780,0x235a39be171e,828, internal/util.js:1:1,0x235a39be08d8,~
tick,0xa24327,31862,1,0xa08f60,6,0xc254f0,0x176ef1c739eb,0x235a39be18eb,0x176ef1c796c8,0x176ef1c7948e,0x176ef1c76b0a
code-creation,LazyCompile,11,32571,0x235a39bea7ce,124,setupProcessObject internal/bootstrap/node.js:273:28,0x176ef1c761c0,~
tick,0x100a468,32909,1,0xa894d0,2,0xc254f0,0x176ef1c796a2,0x176ef1c7948e,0x235a39bea7d6,0x176ef1c76b16
code-creation,Eval,11,33778,0x235a39bebbc6,5, events.js:1:1,0x235a39beb700,~
code-creation,Eval,11,33836,0x235a39bed0de,1163, events.js:1:1,0x235a39bebb30,~
tick,0x112c359,34014,1,0xa894d0,6,0xc254f0,0x176ef1c796a2,0x176ef1c7948e,0x235a39bea7d6,0x176ef1c76b16
tick,0x100a29e,35046,1,0xa894d0,2,0xc254f0,0x176ef1c796a2,0x176ef1c7948e,0x235a39bed289,0x176ef1c796c8,0x176ef1c7948e,0x235a39bea7d6,0x176ef1c76b16
tick,0xfad5eb,36111,1,0xa894d0,3,0xc254f0,0x176ef1c796a2,0x176ef1c7948e,0x235a39bed289,0x176ef1c796c8,0x176ef1c7948e,0x235a39bea7d6,0x176ef1c76b16
code-creation,Eval,11,36157,0x235a39bf3216,5, internal/util/inspect.js:1:1,0x235a39bf2540,~
code-creation,Eval,11,36176,0x235a39bf626e,3253, internal/util/inspect.js:1:1,0x235a39bf3180,~
code-creation,Eval,11,36589,0x235a39bfc0d6,5, internal/util/types.js:1:1,0x235a39bfbf60,~
code-creation,Eval,11,36608,0x235a39bfc60e,194, internal/util/types.js:1:1,0x235a39bfc040,~
code-creation,Eval,11,36847,0x235a39bfcdd6,5, internal/assert.js:1:1,0x235a39bfcc40,~
code-creation,Eval,11,36863,0x235a39bfcf7e,47, internal/assert.js:1:1,0x235a39bfcd40,~
code-creation,LazyCompile,11,37116,0x235a39bfd256,20, internal/util/inspect.js:131:5,0x235a39bf4210,~
tick,0x148f080,37174,0,0x0,0,0x14553db,0x235a39bf67f3,0x176ef1c796c8,0x176ef1c7948e,0x235a39bed289,0x176ef1c796c8,0x176ef1c7948e,0x235a39bea7d6,0x176ef1c76b16
code-creation,RegExp,4,37322,0xd9e04cc2060,1010,^[A-Z][a-zA-Z0-9]+$
code-creation,LazyCompile,11,37672,0x2ff3fd30459e,61,defineColorAlias internal/util/inspect.js:388:26,0x235a39bf32e8,~
code-creation,Eval,11,38199,0x2ff3fd3069ae,5, internal/validators.js:1:1,0x2ff3fd3066e8,~
code-creation,Eval,11,38233,0x2ff3fd30737e,528, internal/validators.js:1:1,0x2ff3fd306918,~
tick,0x7f489ecfb61c,38252,1,0xa894d0,3,0xc254f0,0x176ef1c796a2,0x176ef1c7948e,0x235a39bed29d,0x176ef1c796c8,0x176ef1c7948e,0x235a39bea7d6,0x176ef1c76b16
code-creation,LazyCompile,11,38628,0x2ff3fd308f26,24,EventEmitter events.js:87:22,0x235a39bebbf8,~
code-creation,LazyCompile,11,38732,0x2ff3fd30b156,178,EventEmitter.init events.js:202:29,0x235a39bec5f8,~
code-creation,LazyCompile,11,38822,0x2ff3fd30b496,31,setupGlobalProxy internal/bootstrap/node.js:293:26,0x176ef1c76210,~
code-creation,LazyCompile,11,38902,0x2ff3fd30b706,94,setupBuffer internal/bootstrap/node.js:302:21,0x176ef1c76260,~
tick,0xc1ccc4,39289,1,0xa894d0,2,0xc254f0,0x176ef1c796a2,0x176ef1c7948e,0x2ff3fd30b70e,0x176ef1c76b1c
code-creation,Eval,11,40212,0x2ff3fd30d20e,5, buffer.js:1:1,0x2ff3fd30ca98,~
code-creation,Eval,11,40231,0x2ff3fd310bee,2820, buffer.js:1:1,0x2ff3fd30d178,~
tick,0x1105248,40373,1,0xa894d0,6,0xc254f0,0x176ef1c796a2,0x176ef1c7948e,0x2ff3fd30b70e,0x176ef1c76b1c
tick,0xc00680,41462,1,0xa894d0,2,0xc254f0,0x176ef1c796a2,0x176ef1c7948e,0x2ff3fd310f62,0x176ef1c796c8,0x176ef1c7948e,0x2ff3fd30b70e,0x176ef1c76b1c
code-creation,Eval,11,41703,0x2ff3fd318e06,5, internal/buffer.js:1:1,0x2ff3fd318660,~
code-creation,Eval,11,41720,0x2ff3fd31ab36,899, internal/buffer.js:1:1,0x2ff3fd318d70,~
code-creation,Eval,11,42206,0x2ff3fd31e146,5, internal/blob.js:1:1,0x2ff3fd31ddf0,~
code-creation,Eval,11,42222,0x2ff3fd31ed7e,637, internal/blob.js:1:1,0x2ff3fd31e0b0,~
tick,0x100a468,42519,1,0xa894d0,2,0xc254f0,0x176ef1c796a2,0x176ef1c7948e,0x2ff3fd31ee50,0x176ef1c796c8,0x176ef1c7948e,0x2ff3fd310f82,0x176ef1c796c8,0x176ef1c7948e,0x2ff3fd30b70e,0x176ef1c76b1c
code-creation,Eval,11,42964,0x2ff3fd3219f6,5, internal/encoding.js:1:1,0x2ff3fd321610,~
code-creation,Eval,11,42981,0x2ff3fd325c96,792, internal/encoding.js:1:1,0x2ff3fd321960,~
code-creation,LazyCompile,11,43430,0x2ff3fd327ab6,74,makeTextDecoderICU internal/encoding.js:372:28,0x2ff3fd321bb8,~
tick,0x7f489f0e2490,43561,1,0xa894d0,6,0xc254f0,0x176ef1c796a2,0x176ef1c7948e,0x2ff3fd31ee64,0x176ef1c796c8,0x176ef1c7948e,0x2ff3fd310f82,0x176ef1c796c8,0x176ef1c7948e,0x2ff3fd30b70e,0x176ef1c76b1c
code-creation,Eval,11,43666,0x2ff3fd32933e,5, internal/worker/js_transferable.js:1:1,0x2ff3fd329188,~
code-creation,Eval,11,43684,0x2ff3fd329526,145, internal/worker/js_transferable.js:1:1,0x2ff3fd3292a8,~
code-creation,LazyCompile,11,44137,0x2ff3fd32b386,590,addBufferPrototypeMethods internal/buffer.js:962:35,0x2ff3fd31a4b8,~
code-creation,LazyCompile,11,44314,0x2ff3fd32da66,77,createPool buffer.js:162:20,0x2ff3fd30d290,~
code-creation,LazyCompile,11,44399,0x2ff3fd330446,81,createUnsafeBuffer buffer.js:153:28,0x2ff3fd30d240,~
code-creation,LazyCompile,11,44455,0x2ff3fd33057e,35,FastBuffer internal/buffer.js:957:14,0x2ff3fd31a558,~
code-creation,LazyCompile,11,44583,0x2ff3fd3306de,43,markAsUntransferable internal/buffer.js:1047:30,0x2ff3fd31a508,~
tick,0xf6030d,44773,0,0x0,0,0xe16410,0x2ff3fd3111fb,0x176ef1c796c8,0x176ef1c7948e,0x2ff3fd30b70e,0x176ef1c76b1c
code-creation,LazyCompile,11,45292,0x2ff3fd332d3e,18,setup internal/worker/js_transferable.js:17:15,0x2ff3fd329370,~
code-creation,Eval,11,45660,0x2ff3fd3338ce,5, internal/process/per_thread.js:1:1,0x2ff3fd333578,~
code-creation,Eval,11,45676,0x2ff3fd333cf6,382, internal/process/per_thread.js:1:1,0x2ff3fd333838,~
tick,0xbb4b04,45833,1,0xa08f60,6,0xc254f0,0x176ef1c739eb,0x176ef1c76b7f
code-creation,LazyCompile,11,45998,0x2ff3fd3367c6,301,wrapProcessMethods internal/process/per_thread.js:44:28,0x2ff3fd333950,~
code-creation,Eval,11,46654,0x2ff3fd339b96,5, internal/async_hooks.js:1:1,0x2ff3fd3395d0,~
code-creation,Eval,11,46670,0x2ff3fd33b17e,1096, internal/async_hooks.js:1:1,0x2ff3fd339b00,~
tick,0xd4f39f,46887,1,0xa08f60,5,0xc254f0,0x176ef1c739eb,0x2ff3fd33b32a,0x176ef1c796c8,0x176ef1c7948e,0x176ef1c76ca8
code-creation,LazyCompile,11,47125,0x2ff3fd33e346,54,emitHookFactory internal/async_hooks.js:253:25,0x2ff3fd339e48,~
code-creation,Eval,11,47476,0x235a39bfd7c6,5, internal/process/task_queues.js:1:1,0x235a39bfd450,~
code-creation,Eval,11,47491,0x235a39bfdc96,385, internal/process/task_queues.js:1:1,0x235a39bfd730,~
code-creation,Eval,11,47849,0x235a39bfef06,5, internal/process/promises.js:1:1,0x235a39bfeb60,~
code-creation,Eval,11,47865,0x235a39bff50e,350, internal/process/promises.js:1:1,0x235a39bfee70,~
tick,0x7f489ed1001d,47951,1,0xa894d0,6,0xc254f0,0x176ef1c796a2,0x176ef1c7948e,0x235a39bfdd49,0x176ef1c796c8,0x176ef1c7948e,0x176ef1c76cd5
code-creation,Eval,11,48141,0x2d225374107e,5, internal/fixed_queue.js:1:1,0x2d2253740ed8,~
code-creation,Eval,11,48157,0x2d2253741796,136, internal/fixed_queue.js:1:1,0x2d2253740fe8,~
code-creation,Eval,11,48590,0x2d22537425ee,5, async_hooks.js:1:1,0x2d2253742148,~
code-creation,Eval,11,48605,0x2d225374350e,748, async_hooks.js:1:1,0x2d2253742558,~
code-creation,LazyCompile,11,48764,0x2d22537447ae,14,createHook async_hooks.js:144:20,0x2d2253742620,~
code-creation,LazyCompile,11,48847,0x2d22537454e6,232,AsyncHook async_hooks.js:66:14,0x2d2253742670,~
code-creation,LazyCompile,11,48952,0x2d225374581e,25,FixedQueue internal/fixed_queue.js:91:14,0x2d2253741240,~
tick,0xe5fe90,49008,0,0x0,3,0x10b4440,0x2d2253745824,0x235a39bfddee,0x176ef1c796c8,0x176ef1c7948e,0x176ef1c76cd5
code-creation,LazyCompile,11,49029,0x2d2253745d46,40,FixedCircularBuffer internal/fixed_queue.js:60:14,0x2d22537410b0,~
code-creation,LazyCompile,11,49168,0x2d2253746146,91,createGlobalConsole internal/bootstrap/node.js:319:29,0x176ef1c762b0,~
code-creation,Eval,11,49322,0x2d22537464d6,5, internal/console/global.js:1:1,0x2d2253746370,~
code-creation,Eval,11,49339,0x2d225374663e,356, internal/console/global.js:1:1,0x2d2253746440,~
tick,0x7f489ed10340,50067,1,0xa894d0,3,0xc254f0,0x176ef1c796a2,0x176ef1c7948e,0x2d2253746660,0x176ef1c796c8,0x176ef1c7948e,0x2d225374614e,0x176ef1c76d03
code-creation,Eval,11,50111,0x2d2253747c2e,5, internal/console/constructor.js:1:1,0x2d2253747598,~
code-creation,Eval,11,50128,0x2d2253748dfe,1716, internal/console/constructor.js:1:1,0x2d2253747b98,~
code-creation,Eval,11,50428,0x2d225374bff6,5, internal/constants.js:1:1,0x2d225374be90,~
code-creation,Eval,11,50444,0x2d225374c38e,44, internal/constants.js:1:1,0x2d225374bf60,~
code-creation,LazyCompile,11,50942,0x2d225374d9e6,98,value internal/console/constructor.js:199:20,0x2d2253747f18,~
code-creation,LazyCompile,11,51086,0x2d225374f3f6,354,value internal/console/constructor.js:226:20,0x2d2253747fd8,~
tick,0xf57582,51130,0,0x0,0,0x10a5920,0x2d225374f40e,0x2d225374678e,0x176ef1c796c8,0x176ef1c7948e,0x2d225374614e,0x176ef1c76d03
code-creation,LazyCompile,11,51185,0x2d225374f76e,18,createWriteErrorHandler internal/console/constructor.js:341:33,0x2d2253747cb0,~
code-creation,Eval,11,51433,0x2d225374fbbe,5, internal/util/inspector.js:1:1,0x2d225374f9f8,~
code-creation,Eval,11,51456,0x2d225374fefe,120, internal/util/inspector.js:1:1,0x2d225374fb28,~
code-creation,LazyCompile,11,51578,0x2d22537503be,10,set consoleFromVM internal/util/inspector.js:65:20,0x2d225374fd80,~
code-creation,LazyCompile,11,51670,0x2d2253750776,263,wrapConsole internal/util/inspector.js:36:21,0x2d225374fc90,~
code-creation,LazyCompile,11,52023,0x2d225375226e,31,exposeNamespace internal/bootstrap/node.js:337:25,0x176ef1c76300,~
tick,0x100a25c,52190,1,0xa894d0,2,0xc254f0,0x176ef1c796a2,0x176ef1c7948e,0x176ef1c76d16
tick,0xe5bab3,53248,1,0xa894d0,3,0xc254f0,0x176ef1c796a2,0x176ef1c7948e,0x176ef1c76d16
code-creation,Eval,11,53407,0x2d2253753bf6,5, internal/url.js:1:1,0x2d22537532f0,~
code-creation,Eval,11,53424,0x2d2253756db6,2476, internal/url.js:1:1,0x2d2253753b60,~
code-creation,Eval,11,53796,0x2d225375b5fe,5, internal/querystring.js:1:1,0x2d225375b468,~
code-creation,Eval,11,53811,0x2d225375bfe6,214, internal/querystring.js:1:1,0x2d225375b568,~
tick,0x100a563,54311,1,0xa894d0,2,0xc254f0,0x176ef1c796a2,0x176ef1c7948e,0x2d225375711f,0x176ef1c796c8,0x176ef1c7948e,0x176ef1c76d16
code-creation,Eval,11,55194,0x2d225375d166,5, path.js:1:1,0x2d225375cea0,~
code-creation,Eval,11,55226,0x2d225375ddde,548, path.js:1:1,0x2d225375d0d0,~
tick,0xf517f0,55389,0,0x0,0,0x10a5920,0x2d225375debc,0x176ef1c796c8,0x176ef1c7948e,0x2d225375711f,0x176ef1c796c8,0x176ef1c7948e,0x176ef1c76d16
code-creation,LazyCompile,11,55800,0x2d225376186e,394,defineIDLClass internal/url.js:875:24,0x2d2253754088,~
code-creation,LazyCompile,11,56025,0x2d2253765976,31,exposeInterface internal/bootstrap/node.js:347:25,0x176ef1c76350,~
code-creation,Eval,11,56449,0x2d2253766466,5, timers.js:1:1,0x2d2253766160,~
code-creation,Eval,11,56477,0x2d2253766cfe,648, timers.js:1:1,0x2d22537663d0,~
tick,0xfad5e4,56491,1,0xa894d0,3,0xc254f0,0x176ef1c796a2,0x176ef1c7948e,0x176ef1c76d8a
code-creation,Eval,11,56713,0x2d22537685e6,5, internal/linkedlist.js:1:1,0x2d2253768470,~
code-creation,Eval,11,56727,0x2d22537688ce,79, internal/linkedlist.js:1:1,0x2d2253768550,~
code-creation,Eval,11,57267,0x2d22537695ee,5, internal/timers.js:1:1,0x2d2253769188,~
code-creation,Eval,11,57282,0x2d225376a7b6,948, internal/timers.js:1:1,0x2d2253769558,~
tick,0xfea244,57516,1,0xa894d0,2,0xc254f0,0x176ef1c796a2,0x176ef1c7948e,0x2d225376a96c,0x176ef1c796c8,0x176ef1c7948e,0x2d2253766dc0,0x176ef1c796c8,0x176ef1c7948e,0x176ef1c76d8a
code-creation,Eval,11,57591,0x2d225376c9b6,5, internal/priority_queue.js:1:1,0x2d225376c800,~
code-creation,Eval,11,57608,0x2d225376d11e,149, internal/priority_queue.js:1:1,0x2d225376c920,~
code-creation,Eval,11,57826,0x2d225376dc46,5, internal/util/debuglog.js:1:1,0x2d225376d9d0,~
code-creation,Eval,11,57841,0x2d225376df9e,186, internal/util/debuglog.js:1:1,0x2d225376dbb0,~
code-creation,LazyCompile,11,57980,0x2d225376e946,86,debuglog internal/util/debuglog.js:70:18,0x2d225376dde0,~
code-creation,LazyCompile,11,58082,0x2d225376ef2e,12,ImmediateList internal/timers.js:260:23,0x2d2253769710,~
code-creation,LazyCompile,11,58160,0x2d2253770586,72,PriorityQueue internal/priority_queue.js:20:14,0x2d225376c9e8,~
code-creation,LazyCompile,11,58390,0x2d2253770f3e,167,deprecate internal/util.js:90:19,0x235a39be0ae0,~
code-creation,LazyCompile,11,58453,0x2d22537720de,32,validateString internal/validators.js:122:24,0x2ff3fd306ad0,~
code-creation,LazyCompile,11,58550,0x2d2253772bd6,31,defineOperation internal/bootstrap/node.js:357:25,0x176ef1c763a0,~
tick,0x7f489ed8621f,58584,0,0x0,3,0x1083ae0,0x176ef1c76d9e
code-creation,Eval,11,58894,0x2d2253773406,5, internal/process/execution.js:1:1,0x2d2253773180,~
code-creation,Eval,11,58909,0x2d225377390e,295, internal/process/execution.js:1:1,0x2d2253773370,~
code-creation,LazyCompile,11,59060,0x2d22537744c6,5,createOnGlobalUncaughtException internal/process/execution.js:138:41,0x2d2253773640,~
code-creation,Eval,11,59287,0x2d225377518e,5, internal/process/warning.js:1:1,0x2d2253774ed8,~
code-creation,Eval,11,59301,0x2d22537755a6,243, internal/process/warning.js:1:1,0x2d22537750f8,~
code-creation,LazyCompile,11,59419,0x2d2253775fce,44,setupTaskQueue internal/process/task_queues.js:165:17,0x235a39bfda28,~
code-creation,LazyCompile,11,59472,0x2d225377668e,16,listenForRejections internal/process/promises.js:291:29,0x235a39bff2f8,~
code-creation,LazyCompile,11,59542,0x2d225377728e,64,getTimerCallbacks internal/timers.js:415:27,0x2d2253769a80,~
tick,0xc00591,59645,0,0x0,2
code-creation,Eval,11,59826,0x2d2253778366,5, internal/bootstrap/switches/is_main_thread.js:1:1,0x2d2253778170,~
code-creation,Eval,11,59843,0x2d22537788b6,256, internal/bootstrap/switches/is_main_thread.js:1:1,0x2d22537782d0,~
code-creation,LazyCompile,11,59971,0x2d225377949e,32,defineStream internal/bootstrap/switches/is_main_thread.js:16:22,0x2d2253778398,~
code-creation,Eval,11,60127,0x2d225377a006,5, internal/process/signal.js:1:1,0x2d2253779e30,~
code-creation,Eval,11,60144,0x2d225377a226,129, internal/process/signal.js:1:1,0x2d2253779f70,~
code-creation,LazyCompile,11,60245,0x2d225377a766,22,addListener events.js:496:58,0x235a39bec770,~
code-creation,LazyCompile,11,60415,0x2d225377aaee,432,_addListener events.js:428:22,0x235a39bebe50,~
code-creation,LazyCompile,11,60470,0x2d225377ae6e,33,checkListener events.js:133:23,0x235a39bebc48,~
code-creation,LazyCompile,11,60641,0x2d225377b066,419,emit events.js:349:44,0x235a39bec720,~
tick,0xfda113,60711,0,0x0,2,0x1083ae0,0x2d225377b18f,0x2d225377ab4a,0x2d225377a776,0x2d225377898d
code-creation,LazyCompile,11,60761,0x2d225377b45e,195,startListeningIfSignal internal/process/signal.js:21:32,0x2d225377a088,~
